customer_id,address,email,first_name,last_name,store_id
473,1078 Stara Zagora Drive Lhokseumawe Indonesia,JORGE.OLIVARES@sakilacustomer.org,JORGE,OLIVARES,2
474,1854 Okara Boulevard Emmen Netherlands,DUSTIN.GILLETTE@sakilacustomer.org,DUSTIN,GILLETTE,2
475,421 Yaound Street ostka Ukraine,PEDRO.CHESTNUT@sakilacustomer.org,PEDRO,CHESTNUT,2
476,1153 Allende Way Gatineau Canada,DERRICK.BOURQUE@sakilacustomer.org,DERRICK,BOURQUE,1
477,808 Naala-Porto Parkway Stockport United Kingdom,DAN.PAINE@sakilacustomer.org,DAN,PAINE,1
478,632 Usolje-Sibirskoje Parkway Ashqelon Israel,LEWIS.LYMAN@sakilacustomer.org,LEWIS,LYMAN,1
479,98 Pyongyang Boulevard Akron United States,ZACHARY.HITE@sakilacustomer.org,ZACHARY,HITE,1
480,984 Novoterkassk Loop Gaziantep Turkey,COREY.HAUSER@sakilacustomer.org,COREY,HAUSER,1
481,64 Korla Street Mwanza Tanzania,HERMAN.DEVORE@sakilacustomer.org,HERMAN,DEVORE,1
482,1785 So Bernardo do Campo Street Coatzacoalcos Mexico,MAURICE.CRAWLEY@sakilacustomer.org,MAURICE,CRAWLEY,1
483,698 Jelets Boulevard Denizli Turkey,VERNON.CHAPA@sakilacustomer.org,VERNON,CHAPA,2
484,1297 Alvorada Parkway Yinchuan China,ROBERTO.VU@sakilacustomer.org,ROBERTO,VU,1
485,1909 Dayton Avenue Shaoguan China,CLYDE.TOBIAS@sakilacustomer.org,CLYDE,TOBIAS,1
486,1789 Saint-Denis Parkway Acua Mexico,GLEN.TALBERT@sakilacustomer.org,GLEN,TALBERT,1
487,185 Mannheim Lane Pjatigorsk Russian Federation,HECTOR.POINDEXTER@sakilacustomer.org,HECTOR,POINDEXTER,2
488,184 Mandaluyong Street La Paz Mexico,SHANE.MILLARD@sakilacustomer.org,SHANE,MILLARD,2
489,591 Sungai Petani Drive Okayama Japan,RICARDO.MEADOR@sakilacustomer.org,RICARDO,MEADOR,1
490,656 Matamoros Drive Sogamoso Colombia,SAM.MCDUFFIE@sakilacustomer.org,SAM,MCDUFFIE,1
491,775 ostka Drive Mit Ghamr Egypt,RICK.MATTOX@sakilacustomer.org,RICK,MATTOX,2
492,1013 Tabuk Boulevard Kanchrapara India,LESTER.KRAUS@sakilacustomer.org,LESTER,KRAUS,2
493,319 Plock Parkway Sultanbeyli Turkey,BRENT.HARKINS@sakilacustomer.org,BRENT,HARKINS,1
494,1954 Kowloon and New Kowloon Way Robamba Ecuador,RAMON.CHOATE@sakilacustomer.org,RAMON,CHOATE,2
495,362 Rajkot Lane Baiyin China,CHARLIE.BESS@sakilacustomer.org,CHARLIE,BESS,2
496,1060 Tandil Lane Rizhao China,TYLER.WREN@sakilacustomer.org,TYLER,WREN,2
497,1515 Korla Way York United Kingdom,GILBERT.SLEDGE@sakilacustomer.org,GILBERT,SLEDGE,2
498,1416 San Juan Bautista Tuxtepec Avenue Salala Oman,GENE.SANBORN@sakilacustomer.org,GENE,SANBORN,1
499,1 Valle de Santiago Avenue Brindisi Italy,MARC.OUTLAW@sakilacustomer.org,MARC,OUTLAW,2
500,519 Brescia Parkway Madiun Indonesia,REGINALD.KINDER@sakilacustomer.org,REGINALD,KINDER,1
501,414 Mandaluyong Street Lublin Poland,RUBEN.GEARY@sakilacustomer.org,RUBEN,GEARY,1
502,1197 Sokoto Boulevard Siliguri (Shiliguri) India,BRETT.CORNWELL@sakilacustomer.org,BRETT,CORNWELL,1
503,496 Celaya Drive Ueda Japan,ANGEL.BARCLAY@sakilacustomer.org,ANGEL,BARCLAY,1
504,786 Matsue Way Joliet United States,NATHANIEL.ADAM@sakilacustomer.org,NATHANIEL,ADAM,1
505,48 Maracabo Place Talavera Philippines,RAFAEL.ABNEY@sakilacustomer.org,RAFAEL,ABNEY,1
506,1152 al-Qatif Lane Pontianak Indonesia,LESLIE.SEWARD@sakilacustomer.org,LESLIE,SEWARD,2
507,1269 Ipoh Avenue Eskisehir Turkey,EDGAR.RHOADS@sakilacustomer.org,EDGAR,RHOADS,2
508,758 Korolev Parkway Vijayawada India,MILTON.HOWLAND@sakilacustomer.org,MILTON,HOWLAND,2
509,1747 Rustenburg Place Chapra India,RAUL.FORTIER@sakilacustomer.org,RAUL,FORTIER,1
510,886 Tonghae Place Kamyin Russian Federation,BEN.EASTER@sakilacustomer.org,BEN,EASTER,2
511,1574 Goinia Boulevard Suihua China,CHESTER.BENNER@sakilacustomer.org,CHESTER,BENNER,1
512,548 Uruapan Street London United Kingdom,CECIL.VINES@sakilacustomer.org,CECIL,VINES,1
513,962 Tama Loop Yangor Nauru,DUANE.TUBBS@sakilacustomer.org,DUANE,TUBBS,2
514,1778 Gijn Manor Zaoyang China,FRANKLIN.TROUTMAN@sakilacustomer.org,FRANKLIN,TROUTMAN,2
515,568 Dhule (Dhulia) Loop Coquimbo Chile,ANDRE.RAPP@sakilacustomer.org,ANDRE,RAPP,1
516,1768 Udine Loop Battambang Cambodia,ELMER.NOE@sakilacustomer.org,ELMER,NOE,2
517,608 Birgunj Parkway Chungho Taiwan,BRAD.MCCURDY@sakilacustomer.org,BRAD,MCCURDY,2
518,680 A Corua (La Corua) Manor Sivas Turkey,GABRIEL.HARDER@sakilacustomer.org,GABRIEL,HARDER,1
519,1949 Sanya Street Isesaki Japan,RON.DELUCA@sakilacustomer.org,RON,DELUCA,2
520,617 Klerksdorp Place Nha Trang Vietnam,MITCHELL.WESTMORELAND@sakilacustomer.org,MITCHELL,WESTMORELAND,2
521,1993 0 Loop Yingkou China,ROLAND.SOUTH@sakilacustomer.org,ROLAND,SOUTH,2
522,1176 Southend-on-Sea Manor Santa Rosa Philippines,ARNOLD.HAVENS@sakilacustomer.org,ARNOLD,HAVENS,2
523,600 Purnea (Purnia) Avenue Vinh Vietnam,HARVEY.GUAJARDO@sakilacustomer.org,HARVEY,GUAJARDO,1
524,1003 Qinhuangdao Street Purwakarta Indonesia,JARED.ELY@sakilacustomer.org,JARED,ELY,1
525,1986 Sivas Place Udine Italy,ADRIAN.CLARY@sakilacustomer.org,ADRIAN,CLARY,2
526,1427 Tabuk Place Cape Coral United States,KARL.SEAL@sakilacustomer.org,KARL,SEAL,2
527,556 Asuncin Way Mogiljov Belarus,CORY.MEEHAN@sakilacustomer.org,CORY,MEEHAN,1
528,486 Ondo Parkway Benguela Angola,CLAUDE.HERZOG@sakilacustomer.org,CLAUDE,HERZOG,1
529,635 Brest Manor Bhimavaram India,ERIK.GUILLEN@sakilacustomer.org,ERIK,GUILLEN,2
530,166 Jinchang Street Ezeiza Argentina,DARRYL.ASHCRAFT@sakilacustomer.org,DARRYL,ASHCRAFT,2
531,958 Sagamihara Lane Kuwana Japan,JAMIE.WAUGH@sakilacustomer.org,JAMIE,WAUGH,2
532,1817 Livorno Way Cam Ranh Vietnam,NEIL.RENNER@sakilacustomer.org,NEIL,RENNER,2
533,1332 Gaziantep Lane Binzhou China,JESSIE.MILAM@sakilacustomer.org,JESSIE,MILAM,1
534,949 Allende Lane Amroha India,CHRISTIAN.JUNG@sakilacustomer.org,CHRISTIAN,JUNG,1
535,195 Ilorin Street NDjamna Chad,JAVIER.ELROD@sakilacustomer.org,JAVIER,ELROD,1
536,193 Bhusawal Place Tonghae South Korea,FERNANDO.CHURCHILL@sakilacustomer.org,FERNANDO,CHURCHILL,2
537,43 Vilnius Manor Aurora United States,CLINTON.BUFORD@sakilacustomer.org,CLINTON,BUFORD,2
538,183 Haiphong Street Baicheng China,TED.BREAUX@sakilacustomer.org,TED,BREAUX,2
539,163 Augusta-Richmond County Loop Valencia Venezuela,MATHEW.BOLIN@sakilacustomer.org,MATHEW,BOLIN,1
540,191 Jos Azueta Parkway Ruse Bulgaria,TYRONE.ASHER@sakilacustomer.org,TYRONE,ASHER,1
541,379 Lublin Parkway Livorno Italy,DARREN.WINDHAM@sakilacustomer.org,DARREN,WINDHAM,2
542,1658 Cuman Loop Pangkal Pinang Indonesia,LONNIE.TIRADO@sakilacustomer.org,LONNIE,TIRADO,2
543,454 Qinhuangdao Drive Beni-Mellal Morocco,LANCE.PEMBERTON@sakilacustomer.org,LANCE,PEMBERTON,1
544,1715 Okayama Street So Bernardo do Campo Brazil,CODY.NOLEN@sakilacustomer.org,CODY,NOLEN,2
545,182 Nukualofa Drive Konotop Ukraine,JULIO.NOLAND@sakilacustomer.org,JULIO,NOLAND,2
546,390 Wroclaw Way Sanya China,KELLY.KNOTT@sakilacustomer.org,KELLY,KNOTT,1
547,1421 Quilmes Lane Kanazawa Japan,KURT.EMMONS@sakilacustomer.org,KURT,EMMONS,1
548,947 Trshavn Place Tarlac Philippines,ALLAN.CORNISH@sakilacustomer.org,ALLAN,CORNISH,1
549,1764 Jalib al-Shuyukh Parkway Santiago de Compostela Spain,NELSON.CHRISTENSON@sakilacustomer.org,NELSON,CHRISTENSON,1
550,346 Cam Ranh Avenue Zhoushan China,GUY.BROWNLEE@sakilacustomer.org,GUY,BROWNLEE,2
551,1407 Pachuca de Soto Place Alvorada Brazil,CLAYTON.BARBEE@sakilacustomer.org,CLAYTON,BARBEE,2
552,904 Clarksville Drive Haining China,HUGH.WALDROP@sakilacustomer.org,HUGH,WALDROP,2
553,1917 Kumbakonam Parkway Novi Sad Yugoslavia,MAX.PITT@sakilacustomer.org,MAX,PITT,1
554,1447 Imus Place Rajkot India,DWAYNE.OLVERA@sakilacustomer.org,DWAYNE,OLVERA,1
555,1497 Fengshan Drive Chatsworth South Africa,DWIGHT.LOMBARDI@sakilacustomer.org,DWIGHT,LOMBARDI,1
556,869 Shikarpur Way Southport United Kingdom,ARMANDO.GRUBER@sakilacustomer.org,ARMANDO,GRUBER,2
557,1059 Yuncheng Avenue Vilnius Lithuania,FELIX.GAFFNEY@sakilacustomer.org,FELIX,GAFFNEY,1
558,505 Madiun Boulevard Wroclaw Poland,JIMMIE.EGGLESTON@sakilacustomer.org,JIMMIE,EGGLESTON,1
559,1741 Hoshiarpur Boulevard Bilbays Egypt,EVERETT.BANDA@sakilacustomer.org,EVERETT,BANDA,2
560,1229 Varanasi (Benares) Manor Avellaneda Argentina,JORDAN.ARCHULETA@sakilacustomer.org,JORDAN,ARCHULETA,1
561,1894 Boa Vista Way Garland United States,IAN.STILL@sakilacustomer.org,IAN,STILL,2
562,1342 Sharja Way Sokoto Nigeria,WALLACE.SLONE@sakilacustomer.org,WALLACE,SLONE,1
563,1342 Abha Boulevard Bucuresti Romania,KEN.PREWITT@sakilacustomer.org,KEN,PREWITT,2
564,415 Pune Avenue Xintai China,BOB.PFEIFFER@sakilacustomer.org,BOB,PFEIFFER,2
565,1746 Faaa Way Hunuco Peru,JAIME.NETTLES@sakilacustomer.org,JAIME,NETTLES,2
566,539 Hami Way Tokat Turkey,CASEY.MENA@sakilacustomer.org,CASEY,MENA,1
567,1407 Surakarta Manor Serpuhov Russian Federation,ALFREDO.MCADAMS@sakilacustomer.org,ALFREDO,MCADAMS,2
568,502 Mandi Bahauddin Parkway Barcelona Venezuela,ALBERTO.HENNING@sakilacustomer.org,ALBERTO,HENNING,2
569,1052 Pathankot Avenue Leshan China,DAVE.GARDINER@sakilacustomer.org,DAVE,GARDINER,2
570,1351 Sousse Lane Monclova Mexico,IVAN.CROMWELL@sakilacustomer.org,IVAN,CROMWELL,2
571,1501 Pangkal Pinang Avenue Plock Poland,JOHNNIE.CHISHOLM@sakilacustomer.org,JOHNNIE,CHISHOLM,2
572,1405 Hagonoy Avenue Czestochowa Poland,SIDNEY.BURLESON@sakilacustomer.org,SIDNEY,BURLESON,1
573,521 San Juan Bautista Tuxtepec Place Zhezqazghan Kazakstan,BYRON.BOX@sakilacustomer.org,BYRON,BOX,1
574,923 Tangail Boulevard Akishima Japan,JULIAN.VEST@sakilacustomer.org,JULIAN,VEST,2
575,186 Skikda Lane Cuernavaca Mexico,ISAAC.OGLESBY@sakilacustomer.org,ISAAC,OGLESBY,2
576,1568 Celaya Parkway Fengshan Taiwan,MORRIS.MCCARTER@sakilacustomer.org,MORRIS,MCCARTER,2
577,1489 Kakamigahara Lane Tanshui Taiwan,CLIFTON.MALCOLM@sakilacustomer.org,CLIFTON,MALCOLM,2
578,1819 Alessandria Loop Carmen Mexico,WILLARD.LUMPKIN@sakilacustomer.org,WILLARD,LUMPKIN,2
579,1208 Tama Loop Mosul Iraq,DARYL.LARUE@sakilacustomer.org,DARYL,LARUE,2
580,951 Springs Lane Iligan Philippines,ROSS.GREY@sakilacustomer.org,ROSS,GREY,1
581,760 Miyakonojo Drive Jos Azueta Mexico,VIRGIL.WOFFORD@sakilacustomer.org,VIRGIL,WOFFORD,1
582,966 Asuncin Way Huejutla de Reyes Mexico,ANDY.VANHORN@sakilacustomer.org,ANDY,VANHORN,2
583,1584 Ljubertsy Lane Southampton United Kingdom,MARSHALL.THORN@sakilacustomer.org,MARSHALL,THORN,1
584,247 Jining Parkway Banjul Gambia,SALVADOR.TEEL@sakilacustomer.org,SALVADOR,TEEL,2
585,773 Dallas Manor Quilmes Argentina,PERRY.SWAFFORD@sakilacustomer.org,PERRY,SWAFFORD,1
586,1923 Stara Zagora Lane Tsaotun Taiwan,KIRK.STCLAIR@sakilacustomer.org,KIRK,STCLAIR,1
587,1402 Zanzibar Boulevard Celaya Mexico,SERGIO.STANFIELD@sakilacustomer.org,SERGIO,STANFIELD,1
588,1464 Kursk Parkway Weifang China,MARION.OCAMPO@sakilacustomer.org,MARION,OCAMPO,1
589,1074 Sanaa Parkway Loja Ecuador,TRACY.HERRMANN@sakilacustomer.org,TRACY,HERRMANN,1
590,1759 Niznekamsk Avenue al-Manama Bahrain,SETH.HANNON@sakilacustomer.org,SETH,HANNON,2
591,32 Liaocheng Way Juiz de Fora Brazil,KENT.ARSENAULT@sakilacustomer.org,KENT,ARSENAULT,1
592,42 Fontana Avenue Szkesfehrvr Hungary,TERRANCE.ROUSH@sakilacustomer.org,TERRANCE,ROUSH,1
593,1895 Zhezqazghan Drive Garden Grove United States,RENE.MCALISTER@sakilacustomer.org,RENE,MCALISTER,2
594,1837 Kaduna Parkway Jining China,EDUARDO.HIATT@sakilacustomer.org,EDUARDO,HIATT,1
595,844 Bucuresti Place Jinzhou China,TERRENCE.GUNDERSON@sakilacustomer.org,TERRENCE,GUNDERSON,1
596,1101 Bucuresti Boulevard Patras Greece,ENRIQUE.FORSYTHE@sakilacustomer.org,ENRIQUE,FORSYTHE,1
597,1103 Quilmes Boulevard Sullana Peru,FREDDIE.DUGGAN@sakilacustomer.org,FREDDIE,DUGGAN,1
598,1331 Usak Boulevard Lausanne Switzerland,WADE.DELVALLE@sakilacustomer.org,WADE,DELVALLE,1
599,1325 Fukuyama Street Tieli China,AUSTIN.CINTRON@sakilacustomer.org,AUSTIN,CINTRON,2
